EmployeeID,FirstName,LastName,FullName,DateOfJoining,DateOfBirth,Age,WorkLocation,DateOfLeaving,Salary,ManagerID,Department,ReasonForLeaving,Gender,JobRole,PerformanceRating
E004116,Katie,Ryan,Katie Ryan,20/08/2022,10/5/2000,24,Chrismouth,11/9/2023,45186,M0002,Engineering,Better Opportunity,Male,Executive,5
E004117,Susan,Schaefer,Susan Schaefer,20/05/2024,5/3/2004,20,Pamelaborough,9/6/2025,83000,M0058,Operations,Relocation,Male,Engineer,3
E004118,Nicole,Crosby,Nicole Crosby,20/01/2021,28/06/1993,31,New Ianburgh,9/4/2022,105993,M0024,HR,Terminated,Female,Engineer,3
E004119,Jennifer,Phillips,Jennifer Phillips,22/10/2024,30/11/1971,53,Grosston,29/01/2025,74000,M0097,Marketing,Resigned,Other,Consultant,4
E004120,Stephen,Thompson,Stephen Thompson,27/09/2023,25/10/1988,36,Morganfort,23/01/2024,69402,M0030,HR,Relocation,Other,Engineer,2
E004121,Laura,Rush,Laura Rush,17/11/2022,24/12/1988,36,New Sheilabury,21/04/2023,111072,M0073,IT,Better Opportunity,Male,Manager,1
E004122,Denise,Lopez,Denise Lopez,7/7/2021,3/8/1974,50,East Jessica,21/04/2024,65083,M0018,HR,Resigned,Other,Executive,4
E004123,Nicole,Clark,Nicole Clark,8/10/2023,4/3/2004,20,Byrdfort,28/01/2024,188334,M0086,Engineering,Retired,Other,Manager,4
E004124,Sherri,Mckenzie,Sherri Mckenzie,15/09/2024,21/11/1992,32,North David,27/12/2024,181857,M0116,Finance,Retired,Other,Manager,3
E004125,Jacob,Smith,Jacob Smith,21/03/2023,30/08/2001,23,Port Steven,18/03/2024,141122,M0108,,Terminated,Other,Analyst,4
E004126,Natalie,Cordova,Natalie Cordova,20/07/2021,10/7/1989,35,South Craig,26/03/2024,93197,M0074,Operations,Better Opportunity,Other,Executive,1
E004127,Alexis,Davis,Alexis Davis,8/9/2024,4/12/1991,33,Davidfurt,24/12/2024,37245,M0084,HR,Terminated,Female,Engineer,2
E004128,Angela,Klein,Angela Klein,23/08/2024,23/10/1987,37,East Laura,23/08/2024,108061,M0026,Sales,Better Opportunity,Male,Manager,5
E004129,Whitney,Johnson,Whitney Johnson,19/11/2023,25/08/1970,54,North Michaelland,2/5/2025,131373,,Finance,Better Opportunity,Male,Analyst,1
E004130,Rose,Myers,Rose Myers,19/09/2024,10/8/1982,42,East Ashley,26/11/2025,142745,M0024,HR,Relocation,Male,Manager,5
E004131,Vanessa,Jones,Vanessa Jones,8/9/2021,30/10/1971,53,Tylerside,28/10/2024,131323,M0097,Operations,Resigned,Male,Analyst,1
E004132,Sarah,Porter,Sarah Porter,13/10/2021,7/8/1983,41,West Richard,8/2/2023,122521,M0092,Operations,Better Opportunity,Male,Executive,4
E004133,Jeffrey,Martin,Jeffrey Martin,20/07/2024,19/05/1992,32,Port Julie,17/01/2025,45204,M0077,HR,Terminated,Female,Analyst,1
E004134,Timothy,Johnson,Timothy Johnson,24/02/2021,28/06/1968,56,North Elizabethfurt,24/04/2022,157092,M0057,Finance,Resigned,Male,Executive,2
E004135,David,Solis,David Solis,17/01/2021,28/07/1987,37,Shannonberg,22/08/2025,94499,M0074,Finance,Retired,Other,Analyst,3
E004136,Vanessa,Brown,Vanessa Brown,13/09/2021,4/10/1980,,Port Daniel,11/9/2022,44000,M0086,IT,Retired,Female,Analyst,1
E004137,Melissa,Dennis,Melissa Dennis,29/01/2021,7/8/1982,42,South Regina,17/03/2023,87079,M0114,Finance,Resigned,Female,Analyst,2
E004138,Eric,Hobbs,Eric Hobbs,14/01/2021,13/11/1999,25,West Michellefort,9/6/2023,78892,M0041,HR,Better Opportunity,Other,Engineer,3
E004139,Tyrone,Brown,Tyrone Brown,12/10/2021,7/8/1981,43,Johnsonland,27/01/2023,74000,M0005,Sales,Health Issues,Female,Consultant,5
E004140,Christian,Thomas,Christian Thomas,11/11/2021,19/10/1965,59,Novakmouth,15/05/2025,176375,,HR,Better Opportunity,Other,Consultant,4
E004141,Joshua,Thompson,Joshua Thompson,21/05/2023,26/10/1972,52,Lake Lacey,20/08/2025,177148,M0014,Sales,Resigned,Female,Executive,1
E004142,Cory,Collins,Cory Collins,28/09/2024,4/12/1991,33,Dawnton,19/10/2025,66462,M0056,Operations,Relocation,Male,Engineer,2
E004143,Vanessa,Ellis,Vanessa Ellis,26/04/2024,15/06/1978,46,Courtneyfort,25/05/2024,47217,M0048,Engineering,Better Opportunity,Female,Engineer,5
E004144,Gloria,Joyce,Gloria Joyce,30/01/2022,21/12/1972,52,Danielleborough,24/12/2024,68205,M0110,HR,Terminated,Other,Executive,4
E004145,Kimberly,Smith,Kimberly Smith,15/12/2023,10/5/1998,26,Lake Sharonfurt,29/07/2024,122241,,marketing,Better Opportunity,Female,Engineer,3
E004146,Matthew,Johnson,Matthew Johnson,27/05/2021,2/8/1975,49,New Jessica,20/09/2023,155242,M0003,IT,Retired,Male,Consultant,4
E004147,Jeremiah,Harrington,Jeremiah Harrington,25/07/2024,4/2/1979,45,Mckenzieville,1/4/2025,,M0030,HR,Terminated,Female,Engineer,1
E004148,Nicole,Ford,Nicole Ford,2/3/2024,15/01/1987,37,Lisaton,22/08/2024,107634,M0073,Finance,Retired,Other,Analyst,2
E004149,Seth,Bryant,Seth Bryant,21/08/2023,18/09/1991,33,Byrdhaven,30/08/2025,133088,M0023,Engineering,Better Opportunity,Male,Engineer,1
E004150,Darrell,Long,Darrell Long,5/11/2023,21/01/2002,22,East Nicole,1/5/2025,179050,M0019,Finance,Retired,Male,Consultant,2
E004151,Andrea,Sutton,Andrea Sutton,28/11/2023,1/1/1979,46,Billyport,16/10/2025,42449,M0025,Operations,Terminated,Female,Engineer,2
E004152,Lisa,James,Lisa James,22/12/2024,21/12/1984,40,East Lauraville,6/8/2025,163796,M0091,Operations,Health Issues,Female,Analyst,3
E004153,Matthew,King,Matthew King,28/05/2023,30/04/1970,54,West Kimberlyburgh,30/06/2025,164579,,HR,Resigned,Other,Consultant,1
E004154,Pamela,Yates,Pamela Yates,15/03/2022,24/08/1968,,Timothyberg,3/7/2024,154399,M0100,Operations,Relocation,Other,Engineer,4
E004155,Sean,Mendez,Sean Mendez,5/8/2021,28/06/1978,46,Owenfort,29/12/2022,131579,M0100,HR,Better Opportunity,Male,Manager,3
E004156,Eric,Luna,Eric Luna,12/10/2023,2/7/1991,33,West Crystal,19/11/2024,112828,M0068,HR,Better Opportunity,Other,Executive,1
E004157,Wesley,Johnson,Wesley Johnson,14/12/2024,2/3/1969,55,Kingmouth,9/5/2025,189245,,Sales,Better Opportunity,Other,Manager,3
E004158,Autumn,Bailey,Autumn Bailey,11/12/2023,23/10/1987,37,Rebeccaburgh,29/07/2024,70000,M0103,Operations,Better Opportunity,Other,Consultant,1
E004159,Mark,Johns,Mark Johns,22/09/2021,31/07/1982,42,Stephanieberg,2/10/2022,,M0008,Sales,Terminated,Female,Engineer,4
E004160,Keith,Wheeler,Keith Wheeler,8/10/2021,29/12/1992,32,East Kimberlyport,8/8/2024,177278,M0014,Sales,Relocation,Other,Analyst,4
E004161,Jenna,Poole,Jenna Poole,1/10/2023,17/12/1999,25,Mendozaburgh,28/10/2025,140358,M0106,Operations,Terminated,Female,Analyst,1
E004162,Diana,Gross,Diana Gross,30/11/2021,14/09/1977,47,Snyderside,17/11/2023,151984,M0075,Engineering,Resigned,Other,Executive,4
E004163,Timothy,Jacobs,Timothy Jacobs,10/8/2022,28/03/1975,49,North Kyle,26/04/2023,80254,M0009,IT,Resigned,Female,Executive,4
E004164,Julie,Nguyen,Julie Nguyen,24/09/2024,19/10/1988,36,Littlebury,29/03/2025,135283,M0030,Sales,Better Opportunity,Female,Manager,5
E004165,Daniel,Bentley,Daniel Bentley,19/11/2024,6/4/1969,55,South Dale,15/05/2025,188138,M0044,Operations,Terminated,Male,Consultant,1
E004166,Brittany,Mcclure,Brittany Mcclure,2/12/2024,15/08/1976,48,Port Samantha,28/10/2025,69839,M0078,IT,Health Issues,Female,Executive,4
E004167,Cody,Aguirre,Cody Aguirre,17/03/2023,9/1/2001,,Hamptonstad,1/7/2023,89292,,Engineering,Resigned,Female,Executive,2
E004168,Karen,Brooks,Karen Brooks,17/07/2024,6/12/1989,35,Lake Sarah,29/01/2025,45257,M0001,IT,Relocation,Male,Manager,4
E004169,Antonio,Davis,Antonio Davis,3/5/2022,27/11/1970,54,North Maryshire,9/4/2025,150722,M0056,,Better Opportunity,Female,Executive,5
E004170,Meredith,Rogers,Meredith Rogers,24/09/2022,24/04/1974,50,West Miaside,24/07/2025,126240,M0102,IT,Relocation,Other,Consultant,2
E004171,Lisa,Morton,Lisa Morton,4/6/2023,16/07/1995,29,Port Shellyshire,21/11/2025,153129,M0008,Finance,Health Issues,Female,Analyst,5
E004172,Kimberly,Wiley,Kimberly Wiley,22/09/2024,27/11/1986,38,Port Greg,14/10/2025,124824,M0050,Marketing,Better Opportunity,Male,Engineer,4
E004173,Lori,Mckay,Lori Mckay,10/5/2023,22/06/1998,26,Michellemouth,31/01/2024,153549,M0120,IT,Better Opportunity,Male,Engineer,2
E004174,Barbara,Mcgrath,Barbara Mcgrath,20/05/2021,4/11/1988,36,West Michaelstad,25/08/2023,121265,M0054,Sales,Relocation,Female,Executive,4
E004175,Vanessa,Johnson,Vanessa Johnson,31/07/2021,23/06/1993,31,Calebberg,24/07/2022,116322,M0020,HR,Terminated,Male,Executive,2
E004176,Brian,Stark,Brian Stark,4/4/2023,16/06/1973,51,North Donald,2/11/2025,158276,M0119,Marketing,Better Opportunity,Other,Executive,5
E004177,Kimberly,Ray,Kimberly Ray,4/5/2024,28/03/2004,,Foxburgh,27/08/2025,144428,M0072,Sales,Relocation,Other,Consultant,2
E004178,Michael,Morgan,Michael Morgan,27/01/2023,16/06/1972,52,Debraberg,10/6/2025,185426,M0098,Engineering,Better Opportunity,Male,Executive,4
E004179,Tiffany,Stevens,Tiffany Stevens,30/10/2024,1/3/2002,22,Port Ashley,13/12/2024,56280,M0119,Engineering,Resigned,Female,Analyst,2
E004180,Jessica,Williams,Jessica Williams,30/08/2024,9/3/2002,22,Robertmouth,10/8/2025,83522,M0070,Engineering,Resigned,Male,Consultant,4
E004181,Wendy,Bernard,Wendy Bernard,1/2/2022,1/7/1973,51,Lake Glennmouth,7/6/2023,58005,M0090,,Resigned,Female,Executive,4
E004182,Annette,Lewis,Annette Lewis,22/04/2021,27/08/1991,33,New Amanda,3/9/2023,91007,M0002,Finance,Relocation,Male,Analyst,2
E004183,Nicole,White,Nicole White,22/09/2021,23/11/1977,47,Port Morganport,24/12/2021,46670,M0049,Operations,Relocation,Other,Engineer,5
E004184,Brian,Allen,Brian Allen,7/6/2022,10/6/1985,39,Daviston,14/05/2024,57501,M0018,HR,Health Issues,Male,Engineer,1
E004185,Nicole,Brooks,Nicole Brooks,24/05/2024,15/12/2000,24,Bennettbury,13/08/2024,180161,M0028,Marketing,Relocation,Other,Consultant,2
E000479,Zachary,Duncan,Zachary Duncan,29/05/2021,9/10/1981,43,Lake Elizabeth,18/02/2023,61773,M0094,Engineering,Terminated,Other,Manager,3
E004187,Michelle,Dodson,Michelle Dodson,22/08/2024,16/07/1973,51,New Bruce,11/4/2025,168952,M0069,Engineering,Terminated,Female,Engineer,3
E004188,Mark,Holmes,Mark Holmes,9/1/2022,12/9/1993,31,Port Ronaldchester,23/04/2023,174454,M0055,HR,Terminated,Male,Consultant,1
E004189,William,Mcdonald,William Mcdonald,27/06/2024,5/2/2000,24,Stevenstown,10/9/2025,111172,M0029,Marketing,Terminated,Female,Manager,1
E004190,Brenda,Hansen,Brenda Hansen,17/06/2023,24/05/1977,47,Lake Erin,27/03/2024,168915,M0049,HR,Resigned,Other,Consultant,2
E004191,Kathleen,Hall,Kathleen Hall,24/06/2024,1/5/1988,36,Lake Arielfort,13/11/2025,,M0078,engineering,Terminated,Other,Consultant,4
E004192,Logan,Winters,Logan Winters,15/02/2022,24/01/1985,39,East Teresa,15/06/2025,145097,M0048,Sales,Relocation,Male,Analyst,5
E004193,Phillip,Young,Phillip Young,16/02/2024,19/10/2003,21,Julialand,6/9/2024,148704,M0030,Finance,Retired,Other,Manager,1
E004194,Rodney,Hill,Rodney Hill,5/12/2024,25/02/1974,,Lake Michael,22/03/2025,65372,M0061,Marketing,Resigned,Female,Executive,4
E004195,Nicole,Young,Nicole Young,17/07/2022,25/01/1997,27,Grayport,26/06/2025,32325,M0004,Engineering,Retired,Female,Consultant,1
E004196,Andrea,Scott,Andrea Scott,26/05/2021,2/4/2002,22,Douglasburgh,18/07/2022,,M0118,HR,Relocation,Male,Consultant,3
E004197,John,Jackson,John Jackson,18/01/2023,27/09/1994,30,Johntown,15/07/2025,192800,M0032,,Terminated,Other,Executive,4
E004198,Michael,Baldwin,Michael Baldwin,30/10/2021,28/01/2000,24,Smithmouth,22/05/2022,109920,M0027,Marketing,Resigned,Female,Executive,2
E004199,Dana,Owens,Dana Owens,27/01/2023,21/10/1977,47,Maxfurt,26/04/2023,87603,M0070,It,Terminated,Other,Engineer,1
E004200,Michelle,Shah,Michelle Shah,14/05/2021,10/11/1999,25,Meyersside,28/10/2025,34636,M0074,,Terminated,Other,Consultant,2
E004201,Antonio,Olson,Antonio Olson,27/07/2022,9/10/1987,,Jacksonburgh,30/12/2023,,M0043,Engineering,Terminated,Male,Engineer,1
E004202,Katelyn,Harris,Katelyn Harris,14/04/2023,3/10/1986,38,South Brenda,6/8/2023,40394,M0025,Marketing,Terminated,Other,Consultant,4
E004203,Kim,Brown,Kim Brown,18/04/2023,28/01/1978,46,South Jose,1/5/2025,,M0055,marketing,Health Issues,Male,Executive,1
E004204,Jennifer,Weeks,Jennifer Weeks,21/10/2021,24/09/1985,39,Francesbury,19/07/2024,77000,M0031,Operations,Terminated,Male,Analyst,5
E004205,Steven,Bolton,Steven Bolton,25/09/2021,6/1/1999,26,New Marcusfort,28/12/2024,187000,M0069,Marketing,Retired,Female,Analyst,3
E004206,Debra,Christensen,Debra Christensen,11/3/2024,22/12/1980,44,North Colin,23/05/2024,110553,M0062,IT,Resigned,Female,Engineer,1
E004207,Benjamin,Moore,Benjamin Moore,25/04/2021,3/7/1992,32,Johnfurt,18/02/2023,154093,M0027,HR,Better Opportunity,Other,Manager,4
E004208,Allen,Burke,Allen Burke,12/7/2021,24/01/1988,36,Josephtown,31/12/2022,121453,M0029,HR,Health Issues,Other,Engineer,5
E004209,Peter,Gutierrez,Peter Gutierrez,9/6/2021,8/7/1998,26,North Raymond,9/10/2022,176000,M0032,Engineering,Resigned,Male,Engineer,2
E004210,Natalie,Schmidt,Natalie Schmidt,1/2/2024,6/5/1987,37,Port Sherry,23/08/2024,67567,M0057,marketing,Terminated,Female,Manager,1
E004211,Samantha,Mckenzie,Samantha Mckenzie,25/01/2021,27/12/1991,33,Lake Jasonburgh,4/6/2023,110715,M0059,IT,Resigned,Other,Executive,1
E004212,Anthony,Cook,Anthony Cook,28/02/2021,17/11/1985,,East Martin,19/04/2025,139095,M0110,Marketing,Retired,Female,Consultant,1
E004213,Edward,Gonzalez,Edward Gonzalez,9/10/2021,10/1/1969,56,Brandonton,17/01/2025,151898,M0069,Operations,Better Opportunity,Female,Manager,3
E004214,Carrie,Harris,Carrie Harris,5/7/2021,7/8/1988,,Garciaton,21/06/2024,,M0102,IT,Resigned,Female,Manager,2
E004215,Cynthia,Mitchell,Cynthia Mitchell,19/06/2024,30/04/1995,29,Lake Mary,20/03/2025,69790,,Sales,Terminated,Other,Consultant,1
E004216,Arthur,Suarez,Arthur Suarez,26/08/2022,28/10/1978,46,West Bobby,3/12/2022,178633,M0106,Engineering,Relocation,Male,Analyst,1
E004217,Veronica,Vega,Veronica Vega,28/10/2023,27/07/1989,35,West Michelle,14/10/2025,53760,M0094,Operations,Health Issues,Male,Manager,2
E004218,Gina,Romero,Gina Romero,9/6/2021,7/4/1978,46,East Heather,22/07/2023,37264,M0037,Marketing,Better Opportunity,Male,Manager,4
E004219,Jasmine,Morgan,Jasmine Morgan,4/3/2024,2/10/1968,56,Port Anthonyport,9/8/2024,73549,M0095,Finance,Resigned,Male,Executive,3
E004220,Shane,Harper,Shane Harper,23/05/2024,2/2/1978,46,Doyleborough,30/07/2025,135921,M0102,Marketing,Terminated,Male,Executive,5
E004221,Audrey,Boyer,Audrey Boyer,25/06/2023,22/12/1986,38,Joshuaview,29/01/2025,,M0080,Operations,Relocation,Female,Analyst,2
E004222,Heather,Hill,Heather Hill,9/4/2022,3/4/1970,54,Miguelton,21/12/2022,69916,M0052,,Retired,Female,Engineer,1
E004223,Teresa,Luna,Teresa Luna,10/10/2021,18/05/1970,54,Smithhaven,17/05/2024,150423,M0071,Engineering,Relocation,Female,Manager,5
E004224,Tara,Stevens,Tara Stevens,16/10/2023,15/05/1978,46,Calebberg,30/05/2024,138345,M0038,HR,Health Issues,Female,Consultant,2
E004225,Tamara,Martinez,Tamara Martinez,14/02/2023,3/3/1998,26,Christopherhaven,29/11/2024,89670,M0119,,Retired,Male,Manager,3
E004226,Nancy,Hines,Nancy Hines,2/12/2022,24/09/1997,27,Reyesstad,27/04/2023,101799,M0095,Sales,Terminated,Male,Consultant,1
E004227,Scott,Chung,Scott Chung,17/11/2021,19/06/1972,52,Cunninghamberg,15/07/2023,,M0046,Sales,Terminated,Female,Manager,3
E004228,Christine,Williams,Christine Williams,29/06/2022,19/01/1998,26,East Suzannefort,21/09/2022,142282,M0014,,Health Issues,Female,Consultant,5
E004229,Tamara,Williams,Tamara Williams,22/07/2023,13/12/1968,56,Jonathantown,24/09/2024,95384,M0077,Finance,Terminated,Other,Analyst,1
E004230,Patricia,Chan,Patricia Chan,8/4/2024,4/6/1967,57,Murillomouth,11/7/2025,90788,M0033,HR,Better Opportunity,Other,Engineer,2
E004231,Marissa,Santiago,Marissa Santiago,20/10/2024,7/8/1971,53,North Michelleville,9/9/2025,61079,M0062,Engineering,Terminated,Female,Manager,5
E004232,Anthony,Cooper,Anthony Cooper,20/01/2021,23/04/1968,,Smithland,10/8/2022,144234,M0035,IT,Health Issues,Female,Consultant,1
E004233,Richard,Mitchell,Richard Mitchell,10/1/2022,7/7/1991,33,East Michael,29/01/2023,162551,M0089,FINANCE,Relocation,Male,Executive,5
E004234,Jose,Robertson,Jose Robertson,23/05/2023,24/09/2003,21,Port Kimberly,27/09/2023,148406,M0072,Marketing,Resigned,Other,Consultant,2
E004235,Alexis,Erickson,Alexis Erickson,5/8/2021,3/3/1966,58,Scottport,10/8/2021,110936,M0028,HR,Retired,Other,Engineer,2
E004236,Tyler,Wheeler,Tyler Wheeler,23/10/2023,7/4/2000,24,New Todd,20/04/2024,119323,M0091,IT,Retired,Female,Engineer,5
E004237,Gregory,Haynes,Gregory Haynes,8/2/2022,8/8/1974,50,West Dakotatown,16/02/2025,85624,M0082,IT,Terminated,Male,Executive,4
E004238,Brandon,Ferguson,Brandon Ferguson,27/09/2021,11/5/1980,44,New Christine,28/11/2022,,,Finance,Health Issues,Female,Consultant,2
E004239,Ryan,Pierce,Ryan Pierce,13/03/2024,26/10/1972,52,Mccoyport,22/07/2024,118227,M0036,Operations,Retired,Female,Analyst,1
E004240,Mackenzie,Cook,Mackenzie Cook,2/6/2024,17/04/1994,30,Mcconnellhaven,31/10/2024,142838,M0062,HR,Retired,Other,Manager,1
E004241,Caroline,Walters,Caroline Walters,4/5/2023,15/12/1988,36,Port Rachelport,29/05/2023,158117,M0077,Engineering,Retired,Male,Manager,5
E004242,Jennifer,Barton,Jennifer Barton,10/12/2022,14/04/2000,24,South Mary,14/11/2024,,M0092,Finance,Terminated,Female,Engineer,2
E004243,Daniel,Smith,Daniel Smith,3/5/2022,12/5/1974,,Thompsonburgh,10/6/2024,172565,,Sales,Resigned,Female,Analyst,4
E004244,Dana,Ellis,Dana Ellis,11/7/2024,15/07/1972,52,Sydneyville,11/11/2025,57236,M0102,Engineering,Resigned,Male,Manager,4
E004245,Marissa,Larson,Marissa Larson,9/10/2023,21/02/1969,55,East Shane,27/11/2023,32250,M0048,marketing,Retired,Male,Executive,1
E004246,Joshua,Joyce,Joshua Joyce,15/04/2022,13/02/1979,45,Ericmouth,3/9/2024,38029,M0045,,Resigned,Other,Engineer,2
E004247,Holly,Skinner,Holly Skinner,13/05/2023,6/2/1984,40,Pittsside,9/4/2024,,M0048,IT,Terminated,Female,Engineer,1
E004248,Patricia,Norris,Patricia Norris,12/1/2021,29/10/1977,47,Danielfurt,26/06/2025,135798,M0088,Sales,Terminated,Other,Engineer,3
E004249,Tiffany,Valdez,Tiffany Valdez,7/4/2024,7/4/1987,37,Stevenmouth,28/11/2025,138699,M0094,Sales,Terminated,Female,Consultant,1
E004250,David,Garcia,David Garcia,26/05/2021,12/12/2002,22,Port Scottberg,7/6/2023,157338,M0063,HR,Resigned,Other,Consultant,3
E004251,Michael,Allen,Michael Allen,14/01/2023,17/01/1977,47,Stacyshire,11/4/2025,,M0014,Finance,Health Issues,Other,Analyst,3
E004252,Raymond,Snyder,Raymond Snyder,19/03/2021,29/04/1992,32,East Dawnside,8/6/2023,,M0072,HR,Retired,Female,Manager,5
E004253,James,Velazquez,James Velazquez,3/7/2021,27/11/1966,58,Hillfurt,16/03/2023,34635,M0088,HR,Relocation,Female,Executive,2
E004254,William,Smith,William Smith,9/4/2023,27/01/1972,52,Charlesland,9/6/2025,70101,M0057,Engineering,Retired,Male,Manager,4
E003891,Michael,Morris,Michael Morris,11/1/2022,17/02/1974,50,New Steven,15/11/2025,60555,M0088,IT,Health Issues,Female,Executive,1
E004256,Andrew,Anderson,Andrew Anderson,26/10/2022,7/6/1982,42,Whitneyberg,27/04/2023,172000,M0004,IT,Resigned,Male,Executive,2
E004257,John,Flores,John Flores,23/09/2021,16/04/1969,55,North Megan,14/10/2021,35000,M0073,Sales,Health Issues,Other,Engineer,1
E004258,Laura,Long,Laura Long,15/02/2024,20/10/1967,57,Dakotafort,13/10/2025,192455,M0005,IT,Health Issues,Male,Consultant,4
E004259,April,Nixon,April Nixon,2/10/2023,22/09/2000,24,Duranfurt,6/5/2024,,M0007,IT,Better Opportunity,Female,Engineer,1
E004260,Toni,Sherman,Toni Sherman,13/08/2022,5/2/1987,37,Sarahfurt,20/12/2024,37532,M0089,Sales,Resigned,Male,Manager,5
E004261,Kelly,Hopkins,Kelly Hopkins,10/4/2022,6/10/1975,49,West Natashafurt,10/3/2025,174197,M0028,Engineering,Health Issues,Female,Engineer,2
E004262,Aaron,Smith,Aaron Smith,24/02/2022,30/07/2003,21,South Alexandra,13/08/2022,137059,M0088,Finance,Relocation,Other,Manager,1
E004263,Amy,Allen,Amy Allen,10/6/2024,26/05/1998,26,Barbarastad,14/02/2025,46340,,Engineering,Terminated,Female,Manager,1
E004264,Michael,Torres,Michael Torres,4/7/2021,31/01/1967,57,Briannastad,17/04/2022,140873,M0119,Marketing,Health Issues,Other,Consultant,1
E004265,Mallory,Russell,Mallory Russell,6/6/2021,14/09/1967,57,New Michael,17/04/2023,115000,M0090,Operations,Terminated,Other,Executive,3
E004266,Angela,Holmes,Angela Holmes,4/6/2023,13/08/1968,56,Lake Tracy,15/01/2025,36418,,Engineering,Relocation,Female,Manager,5
E004267,Jessica,Keller,Jessica Keller,13/09/2022,18/10/1973,,Klinemouth,16/09/2023,80000,M0109,IT,Retired,Female,Engineer,4
E004268,Brenda,Rosales,Brenda Rosales,18/03/2024,15/08/1971,53,Curtismouth,22/09/2025,32740,,Sales,Terminated,Female,Executive,4
E004269,Karen,Rodriguez,Karen Rodriguez,7/12/2023,21/03/1997,27,Port Laurenview,23/01/2024,82079,M0057,IT,Resigned,Female,Engineer,2
E004270,Steven,Hill,Steven Hill,20/09/2024,19/03/1973,51,Adamsshire,6/4/2025,,M0015,IT,Health Issues,Other,Consultant,4
E004271,Sharon,Cox,Sharon Cox,5/12/2021,7/1/1969,,Shawport,29/08/2023,108850,M0099,Operations,Terminated,Other,Engineer,5
E004272,Timothy,Jones,Timothy Jones,18/10/2021,24/02/1996,28,South William,5/2/2024,97253,M0068,Engineering,Better Opportunity,Female,Manager,1
E004273,Sarah,Reynolds,Sarah Reynolds,9/4/2023,9/7/1981,43,Port Ashleyberg,9/10/2024,34550,M0049,Operations,Terminated,Female,Analyst,2
E004274,Kimberly,Silva,Kimberly Silva,6/10/2024,30/06/1982,,South Chadside,21/09/2025,118620,M0096,Sales,Better Opportunity,Female,Analyst,3
E004275,Michael,Brewer,Michael Brewer,22/01/2022,19/06/1966,58,Zacharyfort,15/02/2025,165312,M0076,Operations,Resigned,Other,Engineer,2
E004276,Sandra,White,Sandra White,28/02/2023,9/8/1996,28,New Jeffreyberg,8/12/2024,145706,M0083,Engineering,Relocation,Female,Executive,4
